,Ratings,Reviews
130,4.3,"Best single band 4G Router in Market

I bought this from Flipkart at a better price than others delivery was also fast. The device is quite portable n light weight. It's easy to install n works smoothly with Jio Airtel and Vodafone.. The download speed with this router is much faster than what I was getting from my phone and usb dongle thanks to its 2 external 4G antenna please try to install it at a place where signal strength is good. It's wifi is quite strong you have option to set the pow..."
131,4,"Good modem with router. Work as 4g mobile hotspot.
Speed not mare than mobile speed. If it gives good speed than mobile hotspot then it will be perfect..if you have mobile phone then better use that for WiFi router. I didn't check with any externa lpdal antenna ."
132,4,"It's just been 2 days since I've started using the product. It works really well. I have kept it on the first floor bedroom and have perfect connection speed on the ground floor. So far, I am very impressed with this router."
133,4,Bad quality router.... Stopped working after 11 months. 😡
134,3.9,"Go for it very useful and affordable
Iam living in village this is useful to browse net inside house also and we can also make wifi calls if we have jio or Airtel Simi using WiFi calling option"
135,4.1,Great device. Good speeds. Although installation does not tell where to plug the cable provided with the product. I had to search YouTube videos to find out and plugged it to a free usb inbuilt port in the motherboard. It also has an extra bracket for mini itx board form factor.
136,4,This is the future of routers. Go eyes closed if you want a scalable wifi setup and forget it is there. It is a enterprise grade solution. The Trend Micro protection is added benefit. I am running over 20 devices on a two router setup.
137,4,"I required a new router to get better signal to my room in first floor. Old router was intermittently failing, throughput was also less.
Morever, all of us working, studying from home, put a strain on existing device. Hence needed a better Wifi router.

After lot of research on internet for suitable router and going through no of reviews. Finally settled for Asus RT-86U 3000 Mbps router
It is an excellent choice, setup took less than 30 seconds in moving from existing router to Asus. Tip : P..."
138,3.9,"Great Product. Speacially if you have lan connection across your house then this really works well. I have 5 Decos connected accross the house via LAN and the ethernet backhaul works really well to give consistent speed every where.

If you dont have LAN then mesh connection over wifi may not be as great."
139,3.7,"The product is great and now my house of 2400 sqft is fully covered with wifi, no dropping of signal and able to watch everything in FHD and 4K.

The installation is seamless and the app works fantastically giving all the connection information, data consumed etc etc as mentioned in the product description.

Recommend for purchase."
140,4.7,"Writing this review after 7 days of heavy usage.

I purchased Tenda AC10, D-link 825 and TP-Link Archer C60 and none of them are upto the mark,

Tenda AC10 has range issues, though they claim that AC10 has beam-forming but not upto the mark

D-Link 825 has wifi drop issue, I tried 2 routers and they did not perform well. The router you get is made for Russia which was discontinued and Dlink customized the firmware and imported. The only advantage of this is it has USB drive which can help you..."
141,4.3,"had no range with the present wifi. after connecting deco, the range and speed has been top notch. and it supports wifi 6. the activation was so simple and easy thanks to the deco app. no need of any extra knowledge for activation and no need to contact your broadband provider."
142,4.6,great if you are looking for a great plug and play mesh router. stay away if you like to fiddle with settings a lot. took me 5 mins to set up and I have not touched it since
143,4.5,"had no range with the present wifi. after connecting deco, the range and speed has been top notch. and it supports wifi 6. the activation was so simple and easy thanks to the deco app. no need of any extra knowledge for activation and no need to contact your broadband provider."
144,4.6,"I have been using this router for the past 7 months, and all I can say is this-this router disconnects and randomly drops packets on 2.4Ghz. However, move to the 5Ghz band, it has performed admirably so far. Packets drops become a thing of the past, and no random disconnects anymore. I am running the latest official F/W, so this is not an issue of old F/W. So, if you are buying this and intend to use this for 802.11b/gnew line on the 2.4Ghz, I would recommend you to look for much cheaper alternativ..."
145,4.4,Good product
146,4.5,Best home router in this price point. signal range is pretty good . satisfied with the product.
